bike_id,start_time,age,month,start_station,end_station
26301,2018-10-21T15:00:05Z,43,10,3203,3186
26301,2018-10-22T10:54:06Z,33,10,3678,3195
26301,2018-10-22T23:10:16Z,28,10,3195,3678
26301,2018-10-23T12:51:09Z,26,10,3678,3195
26301,2018-10-23T23:37:39Z,28,10,3195,3193
26301,2018-10-24T12:17:43Z,32,10,3193,3195
26301,2018-10-24T22:02:55Z,41,10,3195,3194
26301,2018-10-24T22:42:27Z,24,10,3194,3268
26301,2018-10-25T13:45:53Z,41,10,3268,3205
26301,2018-10-25T15:37:52Z,57,10,3205,3185
26301,2018-10-25T18:57:35Z,56,10,3185,3481
26301,2018-10-26T16:39:40Z,61,10,3481,3183
26301,2018-10-26T16:50:06Z,61,10,3183,3481
26301,2018-10-28T15:45:44Z,61,10,3481,3639
26301,2018-10-28T18:09:46Z,61,10,3639,3186
26301,2018-10-29T12:22:09Z,28,10,3203,3186
26301,2018-11-08T22:18:57Z,31,11,3186,3483
26301,2018-11-10T19:11:45Z,32,11,3483,3273
26301,2018-11-12T23:53:38Z,29,11,3186,3276
26301,2018-11-13T01:10:35Z,40,11,3186,3203
26301,2018-11-13T15:26:36Z,48,11,3203,3186
26301,2018-11-13T22:43:58Z,32,11,3186,3209
26301,2018-11-14T00:31:31Z,33,11,3209,3207
26301,2018-11-27T23:41:25Z,25,11,3195,3679
26301,2018-11-28T10:08:48Z,32,11,3679,3195
26301,2018-11-28T16:50:43Z,26,11,3195,3212
26301,2018-12-03T04:30:20Z,36,12,3212,3209
26301,2018-12-03T13:17:22Z,39,12,3209,3186
26301,2018-12-03T16:19:13Z,47,12,3213,3185
26301,2018-12-03T21:46:04Z,38,12,3186,3272
26301,2018-12-03T21:57:14Z,38,12,3272,3269
26301,2018-12-04T13:06:37Z,30,12,3269,3186
26301,2018-12-04T20:21:36Z,30,12,3272,3211
26301,2018-12-05T01:18:10Z,33,12,3211,3203
26301,2018-12-05T12:58:12Z,34,12,3203,3186
26301,2018-12-05T15:19:33Z,36,12,3269,3186
26301,2018-12-05T23:32:11Z,56,12,3186,3213
26301,2018-12-05T23:52:24Z,29,12,3213,3276
26301,2018-12-06T00:00:19Z,36,12,3276,3202
26301,2018-12-06T01:14:25Z,46,12,3202,3199
26301,2018-12-06T01:19:46Z,30,12,3199,3198
26301,2018-12-06T20:35:12Z,40,12,3198,3220
26301,2018-12-06T21:19:13Z,24,12,3220,3195
26301,2018-12-06T21:42:41Z,30,12,3195,3225
26301,2018-12-08T13:50:25Z,56,12,3225,3194
26301,2018-12-08T19:02:35Z,64,12,3194,3195
26301,2018-12-08T19:22:02Z,28,12,3195,3193
26301,2018-12-08T19:39:11Z,33,12,3193,3195
26301,2018-12-09T01:33:51Z,25,12,3195,3194
26301,2018-12-09T14:44:23Z,24,12,3194,3678
26301,2018-12-09T16:09:33Z,48,12,3678,3195
26301,2018-12-09T21:37:29Z,24,12,3195,3694
26301,2018-12-10T16:41:29Z,24,12,3694,3195
26301,2018-12-10T20:49:40Z,58,12,3195,3280
26301,2018-12-11T15:10:45Z,30,12,3280,3194
26307,2018-03-09T02:19:52Z,29,3,3225,3195
26307,2018-03-09T03:12:13Z,29,3,3195,3225
26307,2018-03-09T10:16:51Z,56,3,3225,3206
26307,2018-03-09T10:50:05Z,33,3,3206,3209
26307,2018-03-09T15:19:00Z,30,3,3209,3185
26307,2018-03-10T18:12:02Z,49,3,3185,3199
26307,2018-03-11T18:58:57Z,31,3,3199,3202
26307,2018-03-11T22:02:49Z,19,3,3202,3187
26307,2018-03-12T01:59:36Z,26,3,3187,3276
26307,2018-03-13T22:36:11Z,35,3,3186,3209
26307,2018-03-14T12:56:57Z,24,3,3209,3214
26307,2018-03-14T21:58:51Z,24,3,3214,3209
26307,2018-03-15T23:54:38Z,30,3,3209,3272
26307,2018-03-16T14:55:24Z,37,3,3272,3187
26307,2018-03-19T21:34:58Z,32,3,3198,3207
26307,2018-03-20T01:16:00Z,27,3,3207,3207
26307,2018-03-20T12:24:57Z,25,3,3207,3202
26307,2018-03-20T20:23:47Z,50,3,3202,3195
26307,2018-03-20T22:06:54Z,29,3,3195,3183
26307,2018-03-21T01:33:38Z,26,3,3183,3267
26307,2018-03-23T12:00:25Z,37,3,3267,3183
26307,2018-03-23T12:54:53Z,27,3,3267,3183
26307,2018-03-23T17:27:25Z,32,3,3183,3186
26307,2018-03-23T18:10:50Z,30,3,3186,3187
26307,2018-03-25T23:14:42Z,37,3,3639,3639
26307,2018-03-26T12:28:14Z,29,3,3639,3202
26307,2018-03-26T18:31:45Z,52,3,3202,3203
26307,2018-03-26T20:15:40Z,29,3,3203,3273
26307,2018-03-26T20:33:42Z,29,3,3273,3203
26307,2018-03-26T22:44:38Z,28,3,3186,3279
26307,2018-03-27T19:11:38Z,32,3,3212,3640
26307,2018-03-28T04:40:18Z,32,3,3640,3212
26307,2018-03-28T17:53:20Z,32,3,3212,3640
26307,2018-03-28T18:22:05Z,68,3,3640,3210
26307,2018-03-28T19:51:52Z,68,3,3210,3195
26307,2018-03-28T21:52:37Z,42,3,3195,3188
26307,2018-03-29T20:58:44Z,33,3,3188,3209
26307,2018-03-29T22:06:18Z,32,3,3209,3186
26307,2018-03-29T22:25:26Z,42,3,3186,3203
26307,2018-03-30T00:17:27Z,40,3,3186,3209
26307,2018-03-30T14:57:49Z,22,3,3209,3186
26307,2018-03-30T18:56:59Z,37,3,3186,3203
26307,2018-03-30T19:58:44Z,49,3,3203,3214
26307,2018-03-31T11:57:53Z,35,3,3214,3275
26307,2018-03-31T12:21:05Z,25,3,3275,3183
26307,2018-04-01T19:43:48Z,30,4,3183,3639
26307,2018-04-03T12:32:53Z,29,4,3639,3202
26307,2018-04-04T00:25:23Z,30,4,3202,3199
26307,2018-04-05T13:05:54Z,30,4,3199,3202
26307,2018-04-05T19:54:06Z,31,4,3202,3199
26307,2018-04-05T21:52:20Z,31,4,3199,3210
26307,2018-04-06T00:28:37Z,27,4,3210,3212
26307,2018-04-06T09:34:14Z,23,4,3212,3186
26307,2018-04-06T18:24:00Z,28,4,3194,3195
26307,2018-04-06T21:35:19Z,34,4,3195,3193
26307,2018-04-09T12:45:19Z,34,4,3193,3195
26307,2018-04-09T22:17:36Z,33,4,3195,3210
26307,2018-04-10T12:04:06Z,64,4,3210,3195
26307,2018-04-10T12:49:58Z,32,4,3195,3639
26307,2018-04-10T14:26:43Z,51,4,3639,3183
26307,2018-04-10T20:58:28Z,33,4,3183,3192
26307,2018-04-11T11:50:48Z,28,4,3192,3186
26307,2018-04-11T21:51:38Z,53,4,3186,3276
26307,2018-04-12T12:38:35Z,53,4,3276,3183
26307,2018-04-12T16:12:32Z,37,4,3269,3186
26307,2018-04-12T21:30:11Z,39,4,3186,3269
26307,2018-04-13T12:28:22Z,37,4,3269,3273
26307,2018-04-13T21:32:14Z,29,4,3639,3202
26307,2018-04-13T21:49:20Z,36,4,3202,3276
26307,2018-04-13T21:58:24Z,32,4,3276,3192
26307,2018-04-14T12:06:50Z,26,4,3192,3183
26307,2018-04-14T14:30:49Z,35,4,3183,3211
26307,2018-04-14T16:04:38Z,35,4,3211,3183
26307,2018-04-14T18:25:12Z,27,4,3183,3203
26307,2018-04-14T18:48:13Z,51,4,3203,3203
26307,2018-04-14T20:29:09Z,31,4,3203,3186
26307,2018-04-14T20:54:00Z,47,4,3186,3203
26307,2018-04-15T16:28:33Z,31,4,3203,3272
26307,2018-04-17T00:59:21Z,29,4,3272,3192
26307,2018-04-17T11:16:58Z,33,4,3192,3186
26307,2018-04-17T21:41:46Z,37,4,3186,3203
26307,2018-04-18T11:07:43Z,49,4,3203,3202
26307,2018-04-18T21:56:11Z,29,4,3202,3199
26307,2018-04-19T22:50:18Z,34,4,3186,3267
26307,2018-04-20T10:18:43Z,35,4,3267,3183
26307,2018-04-22T02:23:55Z,29,4,3481,3202
26307,2018-04-22T17:03:31Z,60,4,3202,3192
26307,2018-04-22T18:47:39Z,49,4,3192,3192
26307,2018-04-23T16:44:54Z,49,4,3192,3192
26307,2018-05-01T22:01:04Z,30,5,3198,3196
26307,2018-05-02T11:53:25Z,41,5,3196,3213
26307,2018-05-02T12:46:24Z,42,5,3213,3186
26307,2018-05-03T13:23:47Z,49,5,3276,3186
26307,2018-05-04T00:48:22Z,30,5,3213,3192
26307,2018-05-04T11:25:29Z,25,5,3192,3183
26307,2018-05-04T12:28:13Z,43,5,3183,3184
26307,2018-05-04T15:37:56Z,24,5,3184,3273
26307,2018-05-04T16:16:52Z,29,5,3273,3203
26307,2018-05-04T16:49:18Z,42,5,3203,3202
26307,2018-05-04T21:30:23Z,36,5,3202,3185
26307,2018-05-04T22:02:26Z,38,5,3185,3214
26307,2018-05-05T13:23:23Z,35,5,3214,3639
26307,2018-05-06T00:38:39Z,46,5,3639,3187
26307,2018-05-07T10:35:46Z,31,5,3187,3183
26307,2018-05-07T18:44:56Z,57,5,3267,3267
26307,2018-05-08T10:41:52Z,35,5,3267,3183
26307,2018-05-08T13:14:26Z,32,5,3270,3186
26307,2018-05-08T23:38:55Z,30,5,3186,3186
26307,2018-05-09T00:35:25Z,26,5,3186,3278
26307,2018-05-09T01:45:36Z,27,5,3186,3211
26307,2018-05-09T11:18:46Z,27,5,3211,3186
26307,2018-05-09T12:39:54Z,27,5,3267,3183
26307,2018-05-10T10:26:44Z,44,5,3213,3186
26307,2018-05-10T12:03:03Z,27,5,3211,3184
26307,2018-05-10T12:56:14Z,36,5,3184,3183
26307,2018-05-10T20:35:31Z,32,5,3183,3213
26307,2018-05-10T21:35:35Z,29,5,3213,3269
26307,2018-05-10T21:49:20Z,26,5,3269,3198
26307,2018-05-11T16:22:59Z,29,5,3198,3196
26307,2018-05-11T19:53:37Z,25,5,3196,3198
26307,2018-05-15T00:49:11Z,30,5,3198,3196
26307,2018-05-15T16:02:27Z,46,5,3196,3199
26307,2018-05-15T16:43:42Z,52,5,3199,3203
26307,2018-05-15T17:13:37Z,32,5,3203,3272
26307,2018-05-15T17:19:45Z,32,5,3272,3203
26307,2018-05-15T22:09:19Z,45,5,3203,3186
26307,2018-05-15T22:22:38Z,33,5,3186,3681
26307,2018-05-16T12:29:45Z,57,5,3681,3277
26307,2018-05-20T21:25:44Z,45,5,3206,3640
26307,2018-05-20T21:44:53Z,34,5,3640,3281
26307,2018-05-21T12:37:41Z,40,5,3281,3640
26307,2018-05-21T22:29:36Z,55,5,3640,3207
26307,2018-05-22T12:24:13Z,37,5,3207,3201
26307,2018-05-24T12:53:29Z,30,5,3201,3640
26307,2018-05-25T01:35:05Z,28,5,3640,3220
26307,2018-05-29T22:02:01Z,42,5,3195,3678
26307,2018-05-30T11:30:52Z,28,5,3678,3195
26307,2018-06-01T22:34:59Z,46,6,3195,3679
26307,2018-06-02T14:28:58Z,46,6,3679,3199
26307,2018-06-02T16:10:00Z,23,6,3199,3199
26307,2018-06-02T16:19:08Z,42,6,3199,3186
26307,2018-06-03T19:51:17Z,30,6,3272,3269
26307,2018-06-03T22:32:18Z,60,6,3269,3192
26307,2018-06-04T14:55:30Z,33,6,3192,3275
26307,2018-06-04T15:53:24Z,33,6,3275,3192
26307,2018-06-05T00:06:09Z,31,6,3186,3270
26307,2018-06-05T06:08:45Z,28,6,3640,3678
26307,2018-06-05T13:20:37Z,28,6,3678,3202
26307,2018-06-05T23:22:00Z,29,6,3195,3679
26307,2018-06-06T10:47:51Z,29,6,3679,3195
26307,2018-06-06T15:16:40Z,43,6,3195,3280
26307,2018-06-06T15:44:45Z,40,6,3280,3186
26307,2018-06-06T21:45:08Z,28,6,3186,3209
26307,2018-06-07T00:57:05Z,34,6,3209,3272
26307,2018-06-07T01:05:00Z,34,6,3272,3209
26307,2018-06-07T10:48:16Z,25,6,3209,3186
26307,2018-06-07T12:17:27Z,40,6,3203,3186
26307,2018-06-07T22:51:34Z,41,6,3186,3270
26307,2018-06-08T00:18:22Z,45,6,3202,3187
26307,2018-06-08T19:48:26Z,33,6,3187,3272
26307,2018-06-08T22:39:47Z,48,6,3272,3203
26307,2018-06-09T00:49:19Z,31,6,3203,3269
26307,2018-06-09T13:13:42Z,37,6,3269,3186
26307,2018-06-09T13:42:56Z,36,6,3186,3185
26307,2018-06-09T20:38:07Z,33,6,3212,3206
26307,2018-06-09T21:48:04Z,29,6,3206,3203
26307,2018-06-09T21:59:53Z,41,6,3203,3199
26307,2018-06-09T22:21:16Z,41,6,3199,3214
26307,2018-06-09T22:41:09Z,41,6,3214,3203
26307,2018-06-10T14:28:56Z,41,6,3203,3272
26307,2018-06-10T15:06:15Z,30,6,3272,3184
26307,2018-06-11T00:01:45Z,54,6,3184,3276
26307,2018-06-11T09:41:37Z,34,6,3276,3186
26307,2018-06-11T14:02:24Z,62,6,3225,3186
26307,2018-06-11T20:58:47Z,36,6,3186,3278
26307,2018-06-11T22:56:19Z,26,6,3183,3639
26307,2018-06-12T23:42:19Z,27,6,3639,3187
26307,2018-06-13T00:45:28Z,30,6,3187,3185
26307,2018-06-13T04:09:38Z,22,6,3185,3279
26307,2018-06-13T13:26:42Z,45,6,3279,3186
26307,2018-06-13T13:29:57Z,31,6,3186,3483
26307,2018-06-14T14:54:06Z,55,6,3483,3186
26307,2018-06-14T18:26:17Z,29,6,3207,3211
26307,2018-06-14T18:38:43Z,59,6,3211,3279
26307,2018-06-15T10:32:53Z,33,6,3279,3203
26307,2018-06-15T11:12:40Z,31,6,3203,3202
26307,2018-06-15T12:13:16Z,29,6,3202,3639
26307,2018-06-15T12:35:26Z,34,6,3639,3194
26307,2018-06-16T00:58:09Z,28,6,3194,3195
26307,2018-06-16T01:14:25Z,40,6,3195,3678
26307,2018-06-16T12:56:32Z,31,6,3678,3195
26307,2018-06-16T15:30:57Z,30,6,3195,3207
26307,2018-06-16T21:22:25Z,37,6,3207,3201
26307,2018-06-18T20:36:23Z,34,6,3201,3195
26307,2018-06-18T21:25:27Z,34,6,3195,3201
26307,2018-06-26T21:55:52Z,57,6,3220,3220
26307,2018-06-26T23:22:58Z,55,6,3220,3205
26307,2018-06-27T14:31:52Z,49,6,3205,3205
26307,2018-06-27T15:43:43Z,49,6,3205,3267
26307,2018-06-28T00:05:11Z,34,6,3183,3214
26307,2018-06-28T00:51:58Z,31,6,3214,3276
26307,2018-06-28T13:33:47Z,26,6,3276,3186
26307,2018-06-28T22:46:43Z,27,6,3186,3209
26307,2018-06-29T12:53:44Z,27,6,3209,3186
26307,2018-06-29T14:47:29Z,27,6,3203,3186
26307,2018-06-29T18:07:56Z,33,6,3186,3203
26307,2018-06-30T00:04:28Z,32,6,3183,3267
26307,2018-07-01T16:39:53Z,28,7,3267,3276
26307,2018-07-01T17:42:25Z,49,7,3276,3276
26307,2018-07-01T22:47:21Z,33,7,3276,3214
26307,2018-07-01T23:24:24Z,34,7,3214,3639
26307,2018-07-02T00:01:44Z,34,7,3639,3184
26307,2018-07-02T21:29:32Z,38,7,3184,3481
26307,2018-07-03T11:44:43Z,32,7,3481,3183
26307,2018-07-04T21:51:15Z,52,7,3270,3186
26307,2018-07-05T00:40:14Z,22,7,3186,3225
26307,2018-07-05T17:41:10Z,49,7,3225,3195
26307,2018-07-05T19:31:18Z,52,7,3195,3194
26307,2018-07-05T20:03:09Z,28,7,3194,3195
26307,2018-07-05T20:20:11Z,28,7,3195,3194
26307,2018-07-06T12:29:40Z,52,7,3194,3195
26307,2018-07-06T22:45:45Z,32,7,3195,3225
26307,2018-07-06T23:51:53Z,32,7,3225,3194
26307,2018-07-08T11:42:39Z,52,7,3194,3279
26307,2018-07-08T18:13:18Z,34,7,3279,3269
26307,2018-07-09T11:33:50Z,41,7,3269,3186
26307,2018-07-09T23:56:16Z,49,7,3186,3276
26307,2018-07-10T09:42:32Z,31,7,3276,3214
26307,2018-07-10T11:37:48Z,44,7,3214,3184
26307,2018-07-10T16:24:33Z,35,7,3184,3638
26307,2018-07-10T17:16:54Z,35,7,3638,3183
26307,2018-07-10T19:57:36Z,43,7,3183,3187
26307,2018-07-10T21:52:21Z,32,7,3202,3275
26307,2018-07-10T22:12:57Z,40,7,3275,3186
26307,2018-07-10T22:16:26Z,34,7,3186,3269
26307,2018-07-11T01:25:26Z,25,7,3184,3214
26307,2018-07-16T23:47:12Z,35,7,3195,3193
26307,2018-07-17T11:49:30Z,35,7,3193,3195
26307,2018-07-18T00:39:20Z,29,7,3195,3678
26307,2018-07-18T12:12:53Z,40,7,3678,3195
26307,2018-07-18T23:12:51Z,50,7,3195,3678
26307,2018-07-19T10:53:53Z,34,7,3678,3195
26307,2018-07-19T21:05:03Z,51,7,3195,3679
26307,2018-07-20T11:09:02Z,24,7,3679,3185
26307,2018-07-20T12:34:54Z,23,7,3185,3184
26307,2018-07-20T15:35:58Z,37,7,3184,3275
26307,2018-07-20T16:43:47Z,31,7,3275,3220
26307,2018-07-20T17:52:16Z,31,7,3220,3187
26307,2018-07-20T22:05:02Z,55,7,3187,3276
26307,2018-07-21T15:29:09Z,34,7,3276,3199
26307,2018-07-21T16:12:19Z,42,7,3199,3211
26307,2018-07-22T16:29:32Z,28,7,3211,3184
26307,2018-07-22T18:24:28Z,29,7,3184,3185
26307,2018-07-22T19:51:52Z,49,7,3185,3183
26307,2018-07-22T21:05:14Z,32,7,3183,3638
26307,2018-07-23T21:16:19Z,37,7,3638,3639
26307,2018-07-23T22:00:54Z,37,7,3639,3183
26307,2018-07-23T22:23:39Z,28,7,3183,3187
26307,2018-07-23T22:41:14Z,30,7,3187,3203
26307,2018-07-24T12:22:42Z,47,7,3203,3276
26307,2018-07-24T12:37:48Z,28,7,3276,3202
26307,2018-07-24T15:22:13Z,26,7,3202,3187
26307,2018-07-25T00:42:52Z,33,7,3187,3202
26307,2018-07-25T01:18:40Z,29,7,3202,3276
26307,2018-07-26T12:17:45Z,29,7,3639,3202
26307,2018-07-26T21:35:34Z,35,7,3186,3269
26307,2018-07-26T21:53:08Z,35,7,3269,3186
26307,2018-07-26T22:24:00Z,40,7,3186,3272
26307,2018-07-26T22:32:18Z,40,7,3272,3278
26307,2018-07-26T23:40:27Z,41,7,3186,3192
26307,2018-07-27T11:20:48Z,41,7,3192,3185
26307,2018-07-27T12:59:51Z,30,7,3185,3214
26307,2018-07-27T17:18:05Z,31,7,3214,3183
26307,2018-07-28T20:40:25Z,37,7,3183,3276
26307,2018-07-28T21:11:01Z,39,7,3276,3186
26307,2018-07-28T21:48:52Z,37,7,3186,3278
26307,2018-07-28T22:27:11Z,40,7,3278,3186
26307,2018-07-29T08:09:34Z,34,7,3186,3276
26307,2018-07-29T13:46:11Z,29,7,3276,3211
26307,2018-07-29T14:11:27Z,29,7,3211,3276
26307,2018-07-29T16:26:02Z,30,7,3276,3681
26307,2018-07-30T00:16:39Z,26,7,3681,3203
26307,2018-07-30T11:44:14Z,58,7,3203,3186
26307,2018-07-30T22:49:52Z,66,7,3186,3272
26307,2018-07-31T00:39:22Z,31,7,3272,3202
26307,2018-07-31T01:13:35Z,27,7,3202,3272
26307,2018-07-31T11:13:22Z,41,7,3272,3639
26307,2018-07-31T11:49:50Z,41,7,3639,3272
26307,2018-07-31T12:18:47Z,30,7,3272,3183
26307,2018-07-31T12:42:17Z,29,7,3267,3183
26307,2018-07-31T19:25:32Z,42,7,3183,3681
26307,2018-07-31T22:03:16Z,28,7,3202,3640
26307,2018-07-31T22:58:24Z,48,7,3640,3201
26307,2018-08-01T21:59:09Z,31,8,3640,3207
26307,2018-08-02T12:42:40Z,28,8,3207,3195
26307,2018-08-02T23:20:37Z,47,8,3195,3678
26307,2018-08-03T12:54:48Z,38,8,3678,3195
26307,2018-08-03T22:48:37Z,25,8,3195,3191
26307,2018-08-08T17:28:21Z,26,8,3212,3206
26307,2018-08-08T21:04:05Z,27,8,3206,3210
26307,2018-08-09T21:27:17Z,30,8,3210,3220
26307,2018-08-10T00:11:39Z,28,8,3220,3210
26307,2018-08-17T19:29:01Z,30,8,3210,3220
26307,2018-08-17T20:01:32Z,30,8,3220,3195
26307,2018-08-18T01:39:59Z,37,8,3195,3207
26307,2018-08-19T15:24:00Z,29,8,3207,3210
26307,2018-08-19T17:57:21Z,35,8,3210,3220
26307,2018-08-20T12:31:22Z,34,8,3220,3195
26307,2018-08-20T20:12:40Z,33,8,3195,3679
26307,2018-08-20T21:44:48Z,35,8,3679,3195
26307,2018-08-20T23:01:11Z,42,8,3195,3186
26307,2018-08-20T23:20:01Z,27,8,3186,3276
26307,2018-08-21T13:05:14Z,53,8,3276,3183
26307,2018-08-21T14:37:05Z,30,8,3276,3183
26307,2018-08-21T21:58:06Z,42,8,3183,3281
26307,2018-08-21T23:06:17Z,49,8,3281,3210
26307,2018-08-22T12:40:01Z,23,8,3210,3202
26307,2018-08-23T13:22:36Z,43,8,3187,3183
26307,2018-08-23T21:47:40Z,24,8,3202,3203
26307,2018-08-23T22:10:06Z,36,8,3203,3211
26307,2018-08-24T00:23:42Z,54,8,3211,3186
26307,2018-08-24T00:33:03Z,35,8,3186,3272
26307,2018-08-24T00:45:01Z,35,8,3272,3203
26307,2018-08-24T12:10:45Z,52,8,3203,3199
26307,2018-08-24T13:56:09Z,52,8,3199,3203
26307,2018-08-24T14:24:40Z,43,8,3203,3183
26307,2018-08-24T20:48:04Z,47,8,3183,3273
26307,2018-08-24T22:22:36Z,49,8,3273,3214
26307,2018-08-24T23:29:25Z,37,8,3214,3185
26307,2018-08-24T23:49:13Z,28,8,3185,3267
26307,2018-08-25T10:24:08Z,31,8,3267,3186
26307,2018-08-25T12:53:38Z,41,8,3186,3209
26307,2018-08-25T22:32:24Z,41,8,3209,3186
26307,2018-08-25T23:02:30Z,32,8,3186,3186
26307,2018-08-26T00:18:07Z,38,8,3186,3639
26307,2018-08-26T17:39:50Z,49,8,3639,3183
26307,2018-08-26T20:11:21Z,54,8,3183,3202
26307,2018-08-26T21:24:08Z,62,8,3202,3184
26307,2018-08-26T23:42:54Z,25,8,3184,3276
26307,2018-08-27T00:09:20Z,34,8,3276,3186
26307,2018-08-27T00:24:14Z,58,8,3186,3275
26307,2018-08-27T00:39:33Z,29,8,3275,3214
26307,2018-08-27T22:23:14Z,27,8,3214,3279
26307,2018-08-28T01:52:07Z,39,8,3202,3276
26307,2018-08-28T11:39:04Z,32,8,3276,3186
26307,2018-08-28T11:43:47Z,24,8,3186,3276
26307,2018-08-28T12:06:05Z,27,8,3276,3184
26307,2018-08-28T14:23:31Z,49,8,3184,3184
26307,2018-08-28T19:39:03Z,35,8,3184,3276
26307,2018-08-29T00:04:51Z,32,8,3276,3183
26307,2018-08-29T00:34:20Z,29,8,3183,3639
26307,2018-08-29T10:17:55Z,34,8,3639,3202
26307,2018-08-29T12:39:09Z,43,8,3203,3183
26307,2018-08-29T18:55:33Z,34,8,3213,3186
26307,2018-08-30T00:10:54Z,56,8,3186,3275
26307,2018-08-30T00:52:12Z,28,8,3275,3214
26307,2018-08-30T11:34:18Z,44,8,3214,3184
26307,2018-08-30T20:30:09Z,35,8,3184,3185
26307,2018-08-31T12:02:08Z,25,8,3267,3184
26307,2018-08-31T16:15:15Z,47,8,3184,3267
26307,2018-08-31T21:09:24Z,25,8,3267,3184
26307,2018-09-01T00:56:26Z,48,8,3184,3276
26307,2018-09-01T13:10:45Z,37,9,3276,3183
26307,2018-09-01T13:37:04Z,24,9,3183,3192
26307,2018-09-02T21:56:25Z,40,9,3192,3192
26307,2018-09-03T12:18:02Z,33,9,3192,3638
26307,2018-09-04T21:00:20Z,46,9,3638,3269
26307,2018-09-05T11:27:04Z,45,9,3269,3186
26307,2018-09-05T22:13:47Z,54,9,3186,3269
26307,2018-09-05T23:41:38Z,27,9,3186,3203
26307,2018-09-06T12:29:44Z,33,9,3203,3186
26307,2018-09-06T16:01:42Z,49,9,3209,3203
26307,2018-09-07T12:50:44Z,49,9,3203,3186
26307,2018-09-10T22:18:23Z,62,9,3183,3638
26307,2018-09-11T13:34:13Z,29,9,3638,3183
26307,2018-09-11T22:32:37Z,37,9,3213,3186
26307,2018-09-11T22:37:38Z,49,9,3186,3203
26307,2018-09-12T12:06:12Z,40,9,3203,3186
26307,2018-09-12T22:16:56Z,24,9,3186,3276
26307,2018-09-13T12:59:13Z,30,9,3276,3183
26307,2018-09-13T20:31:41Z,53,9,3183,3267
26307,2018-09-14T12:06:37Z,41,9,3267,3269
26307,2018-09-14T12:24:07Z,29,9,3269,3186
26307,2018-09-15T04:03:50Z,43,9,3186,3203
26307,2018-09-15T14:51:21Z,28,9,3203,3272
26307,2018-09-15T15:10:23Z,28,9,3272,3203
26307,2018-09-15T15:36:25Z,29,9,3203,3272
26307,2018-09-15T16:36:27Z,42,9,3272,3203
26307,2018-09-15T17:41:52Z,31,9,3203,3185
26307,2018-09-15T20:11:29Z,49,9,3185,3191
26307,2018-09-17T21:59:18Z,39,9,3183,3281
26307,2018-09-17T22:35:44Z,29,9,3281,3677
26307,2018-09-17T23:02:45Z,29,9,3677,3193
26307,2018-09-18T01:11:40Z,36,9,3193,3694
26307,2018-09-20T21:06:49Z,65,9,3203,3203
26307,2018-09-21T12:53:44Z,49,9,3203,514
26307,2018-12-04T23:48:20Z,34,12,3639,3272
26307,2018-12-05T04:42:50Z,26,12,3272,3270
26307,2018-12-05T13:03:38Z,33,12,3270,3186
26307,2018-12-06T05:08:44Z,27,12,3183,3268
26307,2018-12-07T14:22:09Z,34,12,3268,3183
26307,2018-12-08T00:15:46Z,38,12,3183,3185
26307,2018-12-11T13:47:09Z,38,12,3207,3202
26307,2018-12-12T00:51:19Z,30,12,3202,3198
26307,2018-12-12T20:13:36Z,29,12,3198,3202
26307,2018-12-12T22:34:50Z,38,12,3202,3281
26307,2018-12-13T13:18:53Z,31,12,3281,3183
26307,2018-12-14T00:23:42Z,28,12,3183,3267
26307,2018-12-14T13:01:15Z,25,12,3267,3184
26307,2018-12-18T00:04:37Z,23,12,3184,3186
26307,2018-12-18T00:31:52Z,39,12,3186,3203
26307,2018-12-18T13:59:40Z,28,12,3203,3186
26307,2018-12-18T14:13:02Z,36,12,3186,3209
26307,2018-12-18T14:19:07Z,38,12,3209,3186
26307,2018-12-19T00:10:03Z,26,12,3209,3203
29477,2018-04-09T22:41:40Z,27,4,3183,3267
29477,2018-04-10T11:36:52Z,42,4,3267,3183
29477,2018-04-10T12:21:39Z,43,4,3183,3184
29477,2018-04-10T16:33:34Z,38,4,3210,3209
29477,2018-04-10T17:32:27Z,33,4,3209,3185
29477,2018-04-10T23:14:50Z,30,4,3185,3639
29477,2018-04-11T11:23:03Z,28,4,3639,3202
29477,2018-04-11T22:15:43Z,29,4,3267,3185
29477,2018-04-12T07:04:08Z,41,4,3185,3205
29477,2018-04-14T19:08:45Z,49,4,3205,3205
29477,2018-04-14T21:01:07Z,34,4,3205,3211
29477,2018-04-16T14:34:18Z,31,4,3211,3275
29477,2018-04-17T00:06:13Z,30,4,3275,3187
29477,2018-04-17T11:48:16Z,30,4,3187,3183
29477,2018-04-17T13:43:43Z,46,4,3272,3186
29477,2018-04-17T19:03:54Z,35,4,3194,3184
29477,2018-04-17T22:05:53Z,43,4,3184,3183
29477,2018-04-17T22:09:01Z,24,4,3183,3267
29477,2018-04-17T22:44:35Z,36,4,3186,3278
29477,2018-04-18T12:03:09Z,29,4,3278,3273
29477,2018-04-18T21:00:53Z,28,4,3273,3203
29477,2018-04-19T12:34:53Z,41,4,3203,3186
29477,2018-04-19T22:39:52Z,38,4,3186,3278
29477,2018-04-20T00:44:08Z,32,4,3186,3276
29477,2018-04-20T12:39:27Z,33,4,3276,3183
29477,2018-04-20T16:38:57Z,29,4,3213,3186
29477,2018-04-20T22:12:23Z,53,4,3186,3209
29477,2018-04-20T23:04:31Z,31,4,3186,3203
29477,2018-04-21T14:47:30Z,38,4,3203,3211
