bike_id,start_time,start_date,start_month_name,start_day_of_week,start_hour_of_day,hire_duration,stop_time,start_station,start_lat,start_long,end_station,end_lat,end_long,type,birth_year,rider_age,gender
26307,2018-06-29T18:07:56Z,2018-06-29,Jun,Fri,14,1725.00999999046s (~28.75 minutes),2018-06-29T18:36:41Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Customer,1985,33,Female
26307,2018-06-30T00:04:28Z,2018-06-29,Jun,Fri,20,228.861999988556s (~3.81 minutes),2018-06-30T00:08:17Z,3183,40.7162469,-74.0334588,3267,40.7124188237569,-74.03852552175522,Subscriber,1986,32,Male
26307,2018-07-01T16:39:53Z,2018-07-01,Jul,Sun,12,653.103999853134s (~10.89 minutes),2018-07-01T16:50:46Z,3267,40.7124188237569,-74.03852552175522,3276,40.71458403535893,-74.04281705617905,Subscriber,1990,28,Male
26307,2018-07-01T17:42:25Z,2018-07-01,Jul,Sun,13,6269.0490000248s (~1.74 hours),2018-07-01T19:26:54Z,3276,40.71458403535893,-74.04281705617905,3276,40.71458403535893,-74.04281705617905,Customer,1969,49,Unknown
26307,2018-07-01T22:47:21Z,2018-07-01,Jul,Sun,18,504.750999927521s (~8.41 minutes),2018-07-01T22:55:46Z,3276,40.71458403535893,-74.04281705617905,3214,40.7127742,-74.0364857,Subscriber,1985,33,Female
26307,2018-07-01T23:24:24Z,2018-07-01,Jul,Sun,19,763.648000001907s (~12.73 minutes),2018-07-01T23:37:08Z,3214,40.7127742,-74.0364857,3639,40.7192517,-74.034234,Subscriber,1984,34,Female
26307,2018-07-02T00:01:44Z,2018-07-01,Jul,Sun,20,290.025000095367s (~4.83 minutes),2018-07-02T00:06:34Z,3639,40.7192517,-74.034234,3184,40.7141454,-74.0335519,Subscriber,1984,34,Female
26307,2018-07-02T21:29:32Z,2018-07-02,Jul,Mon,17,206.294999837875s (~3.44 minutes),2018-07-02T21:32:58Z,3184,40.7141454,-74.0335519,3481,40.71649,-74.04105,Subscriber,1980,38,Male
26307,2018-07-03T11:44:43Z,2018-07-03,Jul,Tue,7,281.141999959946s (~4.69 minutes),2018-07-03T11:49:24Z,3481,40.71649,-74.04105,3183,40.7162469,-74.0334588,Subscriber,1986,32,Male
26307,2018-07-04T21:51:15Z,2018-07-04,Jul,Wed,17,317.890000104904s (~5.3 minutes),2018-07-04T21:56:33Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1966,52,Male
26307,2018-07-05T00:40:14Z,2018-07-04,Jul,Wed,20,723.026999950409s (~12.05 minutes),2018-07-05T00:52:17Z,3186,40.71958611647166,-74.04311746358871,3225,40.7236589,-74.0641943,Customer,1996,22,Male
26307,2018-07-05T17:41:10Z,2018-07-05,Jul,Thu,13,296.697999954224s (~4.94 minutes),2018-07-05T17:46:06Z,3225,40.7236589,-74.0641943,3195,40.73074262530658,-74.06378388404846,Customer,1969,49,Unknown
26307,2018-07-05T19:31:18Z,2018-07-05,Jul,Thu,15,209.704999923706s (~3.5 minutes),2018-07-05T19:34:48Z,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Subscriber,1966,52,Male
26307,2018-07-05T20:03:09Z,2018-07-05,Jul,Thu,16,237.838000059128s (~3.96 minutes),2018-07-05T20:07:07Z,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1990,28,Male
26307,2018-07-05T20:20:11Z,2018-07-05,Jul,Thu,16,202.657999992371s (~3.38 minutes),2018-07-05T20:23:33Z,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Subscriber,1990,28,Male
26307,2018-07-06T12:29:40Z,2018-07-06,Jul,Fri,8,201.776000022888s (~3.36 minutes),2018-07-06T12:33:02Z,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1966,52,Male
26307,2018-07-06T22:45:45Z,2018-07-06,Jul,Fri,18,297.394000053406s (~4.96 minutes),2018-07-06T22:50:43Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1986,32,Female
26307,2018-07-06T23:51:53Z,2018-07-06,Jul,Fri,19,89.0889999866486s (~1.48 minutes),2018-07-06T23:53:22Z,3225,40.7236589,-74.0641943,3194,40.7253399253558,-74.06762212514877,Subscriber,1986,32,Female
26307,2018-07-08T11:42:39Z,2018-07-08,Jul,Sun,7,340.032999992371s (~5.67 minutes),2018-07-08T11:48:19Z,3194,40.7253399253558,-74.06762212514877,3279,40.721630142638354,-74.04996782541275,Subscriber,1966,52,Male
26307,2018-07-08T18:13:18Z,2018-07-08,Jul,Sun,14,275.020999908447s (~4.58 minutes),2018-07-08T18:17:53Z,3279,40.721630142638354,-74.04996782541275,3269,40.72601172964625,-74.05038893222809,Subscriber,1984,34,Female
26307,2018-07-09T11:33:50Z,2018-07-09,Jul,Mon,7,317.87299990654s (~5.3 minutes),2018-07-09T11:39:08Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1977,41,Male
26307,2018-07-09T23:56:16Z,2018-07-09,Jul,Mon,19,290.358000040054s (~4.84 minutes),2018-07-10T00:01:06Z,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1969,49,Unknown
26307,2018-07-10T09:42:32Z,2018-07-10,Jul,Tue,5,197.461999893188s (~3.29 minutes),2018-07-10T09:45:50Z,3276,40.71458403535893,-74.04281705617905,3214,40.7127742,-74.0364857,Subscriber,1987,31,Male
26307,2018-07-10T11:37:48Z,2018-07-10,Jul,Tue,7,101.753999948502s (~1.7 minutes),2018-07-10T11:39:30Z,3214,40.7127742,-74.0364857,3184,40.7141454,-74.0335519,Subscriber,1974,44,Male
26307,2018-07-10T16:24:33Z,2018-07-10,Jul,Tue,12,367.237999916077s (~6.12 minutes),2018-07-10T16:30:40Z,3184,40.7141454,-74.0335519,3638,40.7242941,-74.0354826,Subscriber,1983,35,Male
26307,2018-07-10T17:16:54Z,2018-07-10,Jul,Tue,13,418.80999994278s (~6.98 minutes),2018-07-10T17:23:53Z,3638,40.7242941,-74.0354826,3183,40.7162469,-74.0334588,Subscriber,1983,35,Male
26307,2018-07-10T19:57:36Z,2018-07-10,Jul,Tue,15,228.649999856949s (~3.81 minutes),2018-07-10T20:01:24Z,3183,40.7162469,-74.0334588,3187,40.7211236,-74.03805095,Subscriber,1975,43,Male
26307,2018-07-10T21:52:21Z,2018-07-10,Jul,Tue,17,298.873000144958s (~4.98 minutes),2018-07-10T21:57:20Z,3202,40.7272235,-74.0337589,3275,40.71835519823214,-74.03891444206238,Subscriber,1986,32,Male
26307,2018-07-10T22:12:57Z,2018-07-10,Jul,Tue,18,115.349999904633s (~1.92 minutes),2018-07-10T22:14:52Z,3275,40.71835519823214,-74.03891444206238,3186,40.71958611647166,-74.04311746358871,Subscriber,1978,40,Male
26307,2018-07-10T22:16:26Z,2018-07-10,Jul,Tue,18,305.810000181198s (~5.1 minutes),2018-07-10T22:21:31Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1984,34,Male
26307,2018-07-11T01:25:26Z,2018-07-10,Jul,Tue,21,147.328999996185s (~2.46 minutes),2018-07-11T01:27:53Z,3184,40.7141454,-74.0335519,3214,40.7127742,-74.0364857,Subscriber,1993,25,Male
26307,2018-07-16T23:47:12Z,2018-07-16,Jul,Mon,19,595.96900010109s (~9.93 minutes),2018-07-16T23:57:08Z,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1983,35,Male
26307,2018-07-17T11:49:30Z,2018-07-17,Jul,Tue,7,434.301000118256s (~7.24 minutes),2018-07-17T11:56:44Z,3193,40.7246050998869,-74.07840594649315,3195,40.73074262530658,-74.06378388404846,Subscriber,1983,35,Male
26307,2018-07-18T00:39:20Z,2018-07-17,Jul,Tue,20,439.965000152588s (~7.33 minutes),2018-07-18T00:46:40Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1989,29,Male
26307,2018-07-18T12:12:53Z,2018-07-18,Jul,Wed,8,288.229000091553s (~4.8 minutes),2018-07-18T12:17:41Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1978,40,Male
26307,2018-07-18T23:12:51Z,2018-07-18,Jul,Wed,19,328.385999917984s (~5.47 minutes),2018-07-18T23:18:19Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1968,50,Male
26307,2018-07-19T10:53:53Z,2018-07-19,Jul,Thu,6,257.065999984741s (~4.28 minutes),2018-07-19T10:58:10Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1984,34,Male
26307,2018-07-19T21:05:03Z,2018-07-19,Jul,Thu,17,506.851999998093s (~8.45 minutes),2018-07-19T21:13:30Z,3195,40.73074262530658,-74.06378388404846,3679,40.722103786686034,-74.07145500183105,Subscriber,1967,51,Female
26307,2018-07-20T11:09:02Z,2018-07-20,Jul,Fri,7,737.553999900818s (~12.29 minutes),2018-07-20T11:21:20Z,3679,40.722103786686034,-74.07145500183105,3185,40.7177325,-74.043845,Subscriber,1994,24,Male
26307,2018-07-20T12:34:54Z,2018-07-20,Jul,Fri,8,322.628000020981s (~5.38 minutes),2018-07-20T12:40:16Z,3185,40.7177325,-74.043845,3184,40.7141454,-74.0335519,Subscriber,1995,23,Male
26307,2018-07-20T15:35:58Z,2018-07-20,Jul,Fri,11,241.817999839783s (~4.03 minutes),2018-07-20T15:40:00Z,3184,40.7141454,-74.0335519,3275,40.71835519823214,-74.03891444206238,Subscriber,1981,37,Male
26307,2018-07-20T16:43:47Z,2018-07-20,Jul,Fri,12,1097.10699987411s (~18.29 minutes),2018-07-20T17:02:04Z,3275,40.71835519823214,-74.03891444206238,3220,40.734961020009514,-74.0595030784607,Subscriber,1987,31,Male
26307,2018-07-20T17:52:16Z,2018-07-20,Jul,Fri,13,740.171000003815s (~12.34 minutes),2018-07-20T18:04:36Z,3220,40.734961020009514,-74.0595030784607,3187,40.7211236,-74.03805095,Subscriber,1987,31,Male
26307,2018-07-20T22:05:02Z,2018-07-20,Jul,Fri,18,394.380000114441s (~6.57 minutes),2018-07-20T22:11:37Z,3187,40.7211236,-74.03805095,3276,40.71458403535893,-74.04281705617905,Subscriber,1963,55,Male
26307,2018-07-21T15:29:09Z,2018-07-21,Jul,Sat,11,1196.89700007439s (~19.95 minutes),2018-07-21T15:49:06Z,3276,40.71458403535893,-74.04281705617905,3199,40.7287448,-74.0321082,Subscriber,1984,34,Male
26307,2018-07-21T16:12:19Z,2018-07-21,Jul,Sat,12,1793.26999998093s (~29.89 minutes),2018-07-21T16:42:12Z,3199,40.7287448,-74.0321082,3211,40.72152515,-74.046304543,Subscriber,1976,42,Male
26307,2018-07-22T16:29:32Z,2018-07-22,Jul,Sun,12,420.90900015831s (~7.02 minutes),2018-07-22T16:36:33Z,3211,40.72152515,-74.046304543,3184,40.7141454,-74.0335519,Subscriber,1990,28,Male
26307,2018-07-22T18:24:28Z,2018-07-22,Jul,Sun,14,629.161999940872s (~10.49 minutes),2018-07-22T18:34:58Z,3184,40.7141454,-74.0335519,3185,40.7177325,-74.043845,Subscriber,1989,29,Male
26307,2018-07-22T19:51:52Z,2018-07-22,Jul,Sun,15,1052.16700005531s (~17.54 minutes),2018-07-22T20:09:24Z,3185,40.7177325,-74.043845,3183,40.7162469,-74.0334588,Subscriber,1969,49,Unknown
26307,2018-07-22T21:05:14Z,2018-07-22,Jul,Sun,17,1053.08399987221s (~17.55 minutes),2018-07-22T21:22:47Z,3183,40.7162469,-74.0334588,3638,40.7242941,-74.0354826,Subscriber,1986,32,Female
26307,2018-07-23T21:16:19Z,2018-07-23,Jul,Mon,17,226.149999856949s (~3.77 minutes),2018-07-23T21:20:05Z,3638,40.7242941,-74.0354826,3639,40.7192517,-74.034234,Subscriber,1981,37,Male
26307,2018-07-23T22:00:54Z,2018-07-23,Jul,Mon,18,167.819000005722s (~2.8 minutes),2018-07-23T22:03:42Z,3639,40.7192517,-74.034234,3183,40.7162469,-74.0334588,Subscriber,1981,37,Male
26307,2018-07-23T22:23:39Z,2018-07-23,Jul,Mon,18,236.041000127792s (~3.93 minutes),2018-07-23T22:27:35Z,3183,40.7162469,-74.0334588,3187,40.7211236,-74.03805095,Subscriber,1990,28,Male
26307,2018-07-23T22:41:14Z,2018-07-23,Jul,Mon,18,436.930999994278s (~7.28 minutes),2018-07-23T22:48:31Z,3187,40.7211236,-74.03805095,3203,40.727595966,-74.044247311,Subscriber,1988,30,Female
26307,2018-07-24T12:22:42Z,2018-07-24,Jul,Tue,8,517.386000156403s (~8.62 minutes),2018-07-24T12:31:20Z,3203,40.727595966,-74.044247311,3276,40.71458403535893,-74.04281705617905,Subscriber,1971,47,Female
26307,2018-07-24T12:37:48Z,2018-07-24,Jul,Tue,8,549.601999998093s (~9.16 minutes),2018-07-24T12:46:58Z,3276,40.71458403535893,-74.04281705617905,3202,40.7272235,-74.0337589,Subscriber,1990,28,Male
26307,2018-07-24T15:22:13Z,2018-07-24,Jul,Tue,11,239.740000009537s (~4 minutes),2018-07-24T15:26:12Z,3202,40.7272235,-74.0337589,3187,40.7211236,-74.03805095,Subscriber,1992,26,Male
26307,2018-07-25T00:42:52Z,2018-07-24,Jul,Tue,20,261.822000026703s (~4.36 minutes),2018-07-25T00:47:14Z,3187,40.7211236,-74.03805095,3202,40.7272235,-74.0337589,Subscriber,1985,33,Male
26307,2018-07-25T01:18:40Z,2018-07-24,Jul,Tue,21,578.684000015259s (~9.64 minutes),2018-07-25T01:28:19Z,3202,40.7272235,-74.0337589,3276,40.71458403535893,-74.04281705617905,Subscriber,1989,29,Male
26307,2018-07-26T12:17:45Z,2018-07-26,Jul,Thu,8,284.730000019073s (~4.75 minutes),2018-07-26T12:22:30Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1989,29,Male
26307,2018-07-26T21:35:34Z,2018-07-26,Jul,Thu,17,380.819000005722s (~6.35 minutes),2018-07-26T21:41:55Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1983,35,Female
26307,2018-07-26T21:53:08Z,2018-07-26,Jul,Thu,17,1020.1779999733s (~17 minutes),2018-07-26T22:10:09Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1983,35,Female
26307,2018-07-26T22:24:00Z,2018-07-26,Jul,Thu,18,141.233000040054s (~2.35 minutes),2018-07-26T22:26:21Z,3186,40.71958611647166,-74.04311746358871,3272,40.72333158646436,-74.04595255851744,Subscriber,1978,40,Male
26307,2018-07-26T22:32:18Z,2018-07-26,Jul,Thu,18,93.789999961853s (~1.56 minutes),2018-07-26T22:33:52Z,3272,40.72333158646436,-74.04595255851744,3278,40.72568548362901,-74.04879033565521,Subscriber,1978,40,Male
26307,2018-07-26T23:40:27Z,2018-07-26,Jul,Thu,19,549.936000108719s (~9.17 minutes),2018-07-26T23:49:37Z,3186,40.71958611647166,-74.04311746358871,3192,40.7112423,-74.0557013,Subscriber,1977,41,Male
26307,2018-07-27T11:20:48Z,2018-07-27,Jul,Fri,7,434.694000005722s (~7.24 minutes),2018-07-27T11:28:02Z,3192,40.7112423,-74.0557013,3185,40.7177325,-74.043845,Subscriber,1977,41,Male
26307,2018-07-27T12:59:51Z,2018-07-27,Jul,Fri,8,276.638000011444s (~4.61 minutes),2018-07-27T13:04:27Z,3185,40.7177325,-74.043845,3214,40.7127742,-74.0364857,Subscriber,1988,30,Female
26307,2018-07-27T17:18:05Z,2018-07-27,Jul,Fri,13,170.177999973297s (~2.84 minutes),2018-07-27T17:20:55Z,3214,40.7127742,-74.0364857,3183,40.7162469,-74.0334588,Subscriber,1987,31,Male
26307,2018-07-28T20:40:25Z,2018-07-28,Jul,Sat,16,399.096999883652s (~6.65 minutes),2018-07-28T20:47:04Z,3183,40.7162469,-74.0334588,3276,40.71458403535893,-74.04281705617905,Customer,1981,37,Male
26307,2018-07-28T21:11:01Z,2018-07-28,Jul,Sat,17,363.825999975204s (~6.06 minutes),2018-07-28T21:17:05Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1979,39,Male
26307,2018-07-28T21:48:52Z,2018-07-28,Jul,Sat,17,258.692999839783s (~4.31 minutes),2018-07-28T21:53:11Z,3186,40.71958611647166,-74.04311746358871,3278,40.72568548362901,-74.04879033565521,Subscriber,1981,37,Female
26307,2018-07-28T22:27:11Z,2018-07-28,Jul,Sat,18,260.009999990463s (~4.33 minutes),2018-07-28T22:31:31Z,3278,40.72568548362901,-74.04879033565521,3186,40.71958611647166,-74.04311746358871,Subscriber,1978,40,Male
26307,2018-07-29T08:09:34Z,2018-07-29,Jul,Sun,4,162.769000053406s (~2.71 minutes),2018-07-29T08:12:17Z,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1984,34,Male
26307,2018-07-29T13:46:11Z,2018-07-29,Jul,Sun,9,359.43799996376s (~5.99 minutes),2018-07-29T13:52:10Z,3276,40.71458403535893,-74.04281705617905,3211,40.72152515,-74.046304543,Subscriber,1989,29,Male
26307,2018-07-29T14:11:27Z,2018-07-29,Jul,Sun,10,332.253000020981s (~5.54 minutes),2018-07-29T14:17:00Z,3211,40.72152515,-74.046304543,3276,40.71458403535893,-74.04281705617905,Subscriber,1989,29,Male
26307,2018-07-29T16:26:02Z,2018-07-29,Jul,Sun,12,248.148000001907s (~4.14 minutes),2018-07-29T16:30:11Z,3276,40.71458403535893,-74.04281705617905,3681,40.71517767732029,-74.03768330812454,Subscriber,1988,30,Male
26307,2018-07-30T00:16:39Z,2018-07-29,Jul,Sun,20,874.25400018692s (~14.57 minutes),2018-07-30T00:31:14Z,3681,40.71517767732029,-74.03768330812454,3203,40.727595966,-74.044247311,Subscriber,1992,26,Female
26307,2018-07-30T11:44:14Z,2018-07-30,Jul,Mon,7,1686.05999994278s (~28.1 minutes),2018-07-30T12:12:20Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1960,58,Male
26307,2018-07-30T22:49:52Z,2018-07-30,Jul,Mon,18,156.077000141144s (~2.6 minutes),2018-07-30T22:52:28Z,3186,40.71958611647166,-74.04311746358871,3272,40.72333158646436,-74.04595255851744,Subscriber,1952,66,Male
26307,2018-07-31T00:39:22Z,2018-07-30,Jul,Mon,20,591.433000087738s (~9.86 minutes),2018-07-31T00:49:13Z,3272,40.72333158646436,-74.04595255851744,3202,40.7272235,-74.0337589,Subscriber,1987,31,Male
26307,2018-07-31T01:13:35Z,2018-07-30,Jul,Mon,21,503.535000085831s (~8.39 minutes),2018-07-31T01:21:59Z,3202,40.7272235,-74.0337589,3272,40.72333158646436,-74.04595255851744,Subscriber,1991,27,Female
26307,2018-07-31T11:13:22Z,2018-07-31,Jul,Tue,7,428.77799987793s (~7.15 minutes),2018-07-31T11:20:31Z,3272,40.72333158646436,-74.04595255851744,3639,40.7192517,-74.034234,Subscriber,1977,41,Male
26307,2018-07-31T11:49:50Z,2018-07-31,Jul,Tue,7,418.391999959946s (~6.97 minutes),2018-07-31T11:56:48Z,3639,40.7192517,-74.034234,3272,40.72333158646436,-74.04595255851744,Subscriber,1977,41,Male
26307,2018-07-31T12:18:47Z,2018-07-31,Jul,Tue,8,362.115999937057s (~6.04 minutes),2018-07-31T12:24:49Z,3272,40.72333158646436,-74.04595255851744,3183,40.7162469,-74.0334588,Subscriber,1988,30,Male
26307,2018-07-31T12:42:17Z,2018-07-31,Jul,Tue,8,299.93499994278s (~5 minutes),2018-07-31T12:47:16Z,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1989,29,Female
26307,2018-07-31T19:25:32Z,2018-07-31,Jul,Tue,15,178.616999864578s (~2.98 minutes),2018-07-31T19:28:30Z,3183,40.7162469,-74.0334588,3681,40.71517767732029,-74.03768330812454,Subscriber,1976,42,Female
26307,2018-07-31T22:03:16Z,2018-07-31,Jul,Tue,18,2444.75899982452s (~40.75 minutes),2018-07-31T22:44:01Z,3202,40.7272235,-74.0337589,3640,40.73367,-74.0625,Customer,1990,28,Female
26307,2018-07-31T22:58:24Z,2018-07-31,Jul,Tue,18,157.957999944687s (~2.63 minutes),2018-07-31T23:01:02Z,3640,40.73367,-74.0625,3201,40.737711,-74.066921,Subscriber,1970,48,Male
26307,2018-08-01T21:59:09Z,2018-08-01,Aug,Wed,17,417.934000015259s (~6.97 minutes),2018-08-01T22:06:07Z,3640,40.73367,-74.0625,3207,40.7376037,-74.0524783,Subscriber,1987,31,Female
26307,2018-08-02T12:42:40Z,2018-08-02,Aug,Thu,8,634.718999862671s (~10.58 minutes),2018-08-02T12:53:15Z,3207,40.7376037,-74.0524783,3195,40.73074262530658,-74.06378388404846,Subscriber,1990,28,Male
26307,2018-08-02T23:20:37Z,2018-08-02,Aug,Thu,19,466.09700012207s (~7.77 minutes),2018-08-02T23:28:23Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1971,47,Female
26307,2018-08-03T12:54:48Z,2018-08-03,Aug,Fri,8,364.523999929428s (~6.08 minutes),2018-08-03T13:00:53Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1980,38,Male
26307,2018-08-03T22:48:37Z,2018-08-03,Aug,Fri,18,706.141000032425s (~11.77 minutes),2018-08-03T23:00:23Z,3195,40.73074262530658,-74.06378388404846,3191,40.7182113,-74.0836394,Subscriber,1993,25,Female
26307,2018-08-08T17:28:21Z,2018-08-08,Aug,Wed,13,425.572000026703s (~7.09 minutes),2018-08-08T17:35:26Z,3212,40.734785818,-74.050443636,3206,40.7311689,-74.0575736,Subscriber,1992,26,Male
26307,2018-08-08T21:04:05Z,2018-08-08,Aug,Wed,17,679.190999984741s (~11.32 minutes),2018-08-08T21:15:24Z,3206,40.7311689,-74.0575736,3210,40.742677141,-74.051788633,Customer,1991,27,Female
26307,2018-08-09T21:27:17Z,2018-08-09,Aug,Thu,17,383.84099984169s (~6.4 minutes),2018-08-09T21:33:40Z,3210,40.742677141,-74.051788633,3220,40.734961020009514,-74.0595030784607,Subscriber,1988,30,Male
26307,2018-08-10T00:11:39Z,2018-08-09,Aug,Thu,20,375.289000034332s (~6.25 minutes),2018-08-10T00:17:54Z,3220,40.734961020009514,-74.0595030784607,3210,40.742677141,-74.051788633,Subscriber,1990,28,Male
26307,2018-08-17T19:29:01Z,2018-08-17,Aug,Fri,15,428.116000175476s (~7.14 minutes),2018-08-17T19:36:09Z,3210,40.742677141,-74.051788633,3220,40.734961020009514,-74.0595030784607,Subscriber,1988,30,Male
26307,2018-08-17T20:01:32Z,2018-08-17,Aug,Fri,16,277.713999986649s (~4.63 minutes),2018-08-17T20:06:09Z,3220,40.734961020009514,-74.0595030784607,3195,40.73074262530658,-74.06378388404846,Subscriber,1988,30,Male
26307,2018-08-18T01:39:59Z,2018-08-17,Aug,Fri,21,204.008000135422s (~3.4 minutes),2018-08-18T01:43:23Z,3195,40.73074262530658,-74.06378388404846,3207,40.7376037,-74.0524783,Subscriber,1981,37,Male
26307,2018-08-19T15:24:00Z,2018-08-19,Aug,Sun,11,184.302000045776s (~3.07 minutes),2018-08-19T15:27:05Z,3207,40.7376037,-74.0524783,3210,40.742677141,-74.051788633,Subscriber,1989,29,Male
26307,2018-08-19T17:57:21Z,2018-08-19,Aug,Sun,13,407.322999954224s (~6.79 minutes),2018-08-19T18:04:08Z,3210,40.742677141,-74.051788633,3220,40.734961020009514,-74.0595030784607,Subscriber,1983,35,Male
26307,2018-08-20T12:31:22Z,2018-08-20,Aug,Mon,8,224.128999948502s (~3.74 minutes),2018-08-20T12:35:06Z,3220,40.734961020009514,-74.0595030784607,3195,40.73074262530658,-74.06378388404846,Subscriber,1984,34,Male
26307,2018-08-20T20:12:40Z,2018-08-20,Aug,Mon,16,337.213999986649s (~5.62 minutes),2018-08-20T20:18:17Z,3195,40.73074262530658,-74.06378388404846,3679,40.722103786686034,-74.07145500183105,Subscriber,1985,33,Male
26307,2018-08-20T21:44:48Z,2018-08-20,Aug,Mon,17,337.05999994278s (~5.62 minutes),2018-08-20T21:50:25Z,3679,40.722103786686034,-74.07145500183105,3195,40.73074262530658,-74.06378388404846,Subscriber,1983,35,Female
26307,2018-08-20T23:01:11Z,2018-08-20,Aug,Mon,19,532.998000144958s (~8.88 minutes),2018-08-20T23:10:04Z,3195,40.73074262530658,-74.06378388404846,3186,40.71958611647166,-74.04311746358871,Subscriber,1976,42,Male
26307,2018-08-20T23:20:01Z,2018-08-20,Aug,Mon,19,323.091999769211s (~5.38 minutes),2018-08-20T23:25:24Z,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1991,27,Female
26307,2018-08-21T13:05:14Z,2018-08-21,Aug,Tue,9,305.858000040054s (~5.1 minutes),2018-08-21T13:10:20Z,3276,40.71458403535893,-74.04281705617905,3183,40.7162469,-74.0334588,Subscriber,1965,53,Male
26307,2018-08-21T14:37:05Z,2018-08-21,Aug,Tue,10,1260.85800004005s (~21.01 minutes),2018-08-21T14:58:06Z,3276,40.71458403535893,-74.04281705617905,3183,40.7162469,-74.0334588,Subscriber,1988,30,Male
26307,2018-08-21T21:58:06Z,2018-08-21,Aug,Tue,17,1569.86699986458s (~26.16 minutes),2018-08-21T22:24:16Z,3183,40.7162469,-74.0334588,3281,40.74590996631558,-74.0572714805603,Subscriber,1976,42,Male
26307,2018-08-21T23:06:17Z,2018-08-21,Aug,Tue,19,337.823000192642s (~5.63 minutes),2018-08-21T23:11:55Z,3281,40.74590996631558,-74.0572714805603,3210,40.742677141,-74.051788633,Subscriber,1969,49,Male
26307,2018-08-22T12:40:01Z,2018-08-22,Aug,Wed,8,622.505000114441s (~10.38 minutes),2018-08-22T12:50:24Z,3210,40.742677141,-74.051788633,3202,40.7272235,-74.0337589,Subscriber,1995,23,Female
26307,2018-08-23T13:22:36Z,2018-08-23,Aug,Thu,9,182.549999952316s (~3.04 minutes),2018-08-23T13:25:39Z,3187,40.7211236,-74.03805095,3183,40.7162469,-74.0334588,Subscriber,1975,43,Male
26307,2018-08-23T21:47:40Z,2018-08-23,Aug,Thu,17,400.233000040054s (~6.67 minutes),2018-08-23T21:54:21Z,3202,40.7272235,-74.0337589,3203,40.727595966,-74.044247311,Subscriber,1994,24,Female
26307,2018-08-23T22:10:06Z,2018-08-23,Aug,Thu,18,279.906999826431s (~4.67 minutes),2018-08-23T22:14:46Z,3203,40.727595966,-74.044247311,3211,40.72152515,-74.046304543,Subscriber,1982,36,Male
26307,2018-08-24T00:23:42Z,2018-08-23,Aug,Thu,20,116.283999919891s (~1.94 minutes),2018-08-24T00:25:38Z,3211,40.72152515,-74.046304543,3186,40.71958611647166,-74.04311746358871,Subscriber,1964,54,Male
26307,2018-08-24T00:33:03Z,2018-08-23,Aug,Thu,20,182.828000068665s (~3.05 minutes),2018-08-24T00:36:06Z,3186,40.71958611647166,-74.04311746358871,3272,40.72333158646436,-74.04595255851744,Subscriber,1983,35,Male
26307,2018-08-24T00:45:01Z,2018-08-23,Aug,Thu,20,163.707000017166s (~2.73 minutes),2018-08-24T00:47:45Z,3272,40.72333158646436,-74.04595255851744,3203,40.727595966,-74.044247311,Subscriber,1983,35,Male
